上市公司代码_Comcd,最新公司全称_Lcomnm,截止日期_Enddt,报表类型_Reporttype,每股净资产(元/股)_NAPS,净资产收益率(摊薄)(%)_ROE,资产报酬率(%)_ROAEBIT,投入资本回报率(%)_ROIC,成本费用利润率(%)_Totprfcostrt,营业利润率(%)_Opeprfrt
C300223,北京君正集成电路股份有限公司,42643,Q3,6.5665,0.7454,0.9849,0.6931,14.4874,1.6584
C300223,北京君正集成电路股份有限公司,42735,Q4,6.5961,0.6425,0.883,0.5754,8.1071,-5.139
C300223,北京君正集成电路股份有限公司,42825,Q1,6.6084,0.1865,0.2567,0.1803,8.1955,1.2111
C300223,北京君正集成电路股份有限公司,42916,Q2,6.6225,0.3431,0.4605,0.3301,6.4845,0.7564
C300223,北京君正集成电路股份有限公司,43008,Q3,6.6954,0.6155,0.8346,0.6174,7.2005,1.7774
C300223,北京君正集成电路股份有限公司,43100,Q4,6.7336,0.578,0.5753,0.5639,3.3026,3.6433
C300223,北京君正集成电路股份有限公司,43190,Q1,6.7535,0.2631,0.2945,0.2673,7.7128,8.3926
C300223,北京君正集成电路股份有限公司,43281,Q2,5.6715,1.0424,1.1711,1.0343,12.7758,13.4724
C300223,北京君正集成电路股份有限公司,43373,Q3,5.7167,1.8128,2.0189,1.7907,19.767,15.0688
C300223,北京君正集成电路股份有限公司,43465,Q4,5.6907,1.1836,1.1018,1.1196,7.024,6.014
C300223,北京君正集成电路股份有限公司,43555,Q1,5.779,0.2109,0.1674,0.16,7.1558,5.4829
C300282,三盛智慧教育科技股份有限公司,40999,Q1,6.4,1.5429,1.4133,1.2327,29.0301,16.6851
C300282,三盛智慧教育科技股份有限公司,41090,Q2,5.29,2.9975,2.7077,2.3972,19.0762,13.5079
C300282,三盛智慧教育科技股份有限公司,41182,Q3,5.31,3.3182,2.7242,2.3558,12.289,9.0277
C300282,三盛智慧教育科技股份有限公司,41274,Q4,5.35,4.1669,2.994,2.7511,11.0266,7.4313
C300282,三盛智慧教育科技股份有限公司,41364,Q1,5.3574,0.08,-0.2636,-0.2328,1.2305,0.8462
C300282,三盛智慧教育科技股份有限公司,41455,Q2,4.0622,0.2041,-0.5441,-0.4796,1.466,-7.3593
C300282,三盛智慧教育科技股份有限公司,41547,Q3,3.9906,-1.5966,-2.2979,-2.6873,-5.0132,-11.4764
C300282,三盛智慧教育科技股份有限公司,41639,Q4,3.9324,-3.1342,-3.356,-4.6513,-5.2644,-12.362
C300282,三盛智慧教育科技股份有限公司,41729,Q1,3.865,-1.8018,-1.2508,-1.7473,-6.7552,-8.9398
C300282,三盛智慧教育科技股份有限公司,41820,Q2,3.8777,-1.3975,-0.6397,-200.8945,-0.0066,-1.1365
C300282,三盛智慧教育科技股份有限公司,41912,Q3,10.5713,0.6357,1.6772,1.7185,5.7432,5.4
C300282,三盛智慧教育科技股份有限公司,42004,Q4,10.5917,0.8282,2.8063,2.6912,4.1298,3.9928
C300282,三盛智慧教育科技股份有限公司,42094,Q1,10.6775,0.8001,0.8939,1.1029,4.8915,4.223
C300282,三盛智慧教育科技股份有限公司,42185,Q2,10.7725,1.8789,2.1792,2.5482,6.6056,6.0086
C300282,三盛智慧教育科技股份有限公司,42277,Q3,5.6045,5.287,5.1022,6.3407,9.7215,8.7331
C300282,三盛智慧教育科技股份有限公司,42369,Q4,5.3763,-9.0384,-2.6991,-5.2826,-4.3737,-4.2867
C300282,三盛智慧教育科技股份有限公司,42460,Q1,5.4578,1.4833,1.4193,1.7861,10.0481,8.9553
C300282,三盛智慧教育科技股份有限公司,42551,Q2,5.6087,3.2947,3.2458,4.0727,11.2627,9.7598
C300282,三盛智慧教育科技股份有限公司,42643,Q3,5.8353,7.0456,6.3798,8.2129,12.6055,10.6663
C300282,三盛智慧教育科技股份有限公司,42735,Q4,8.5633,6.657,7.3733,9.6983,12.473,10.4195
C300282,三盛智慧教育科技股份有限公司,42825,Q1,10.0477,0.8382,0.9286,1.0974,7.9913,6.841
C300282,三盛智慧教育科技股份有限公司,42916,Q2,9.5931,2.1674,2.3161,2.6401,9.6859,8.4068
C300282,三盛智慧教育科技股份有限公司,43008,Q3,9.7117,3.3631,3.7807,4.3429,9.4703,8.0011
C300282,三盛智慧教育科技股份有限公司,43100,Q4,9.4765,0.9421,2.1138,1.5694,4.9463,4.0126
C300282,三盛智慧教育科技股份有限公司,43190,Q1,9.5477,0.746,0.7868,0.7213,20.2382,17.0251
C300282,三盛智慧教育科技股份有限公司,43281,Q2,9.7079,2.4936,1.9493,1.8294,28.5414,21.6112
C300282,三盛智慧教育科技股份有限公司,43373,Q3,9.8073,3.4817,2.5611,2.3734,25.521,18.9655
C300282,三盛智慧教育科技股份有限公司,43465,Q4,9.9241,4.5955,4.4919,4.2186,21.4858,16.5558
C300282,三盛智慧教育科技股份有限公司,43555,Q1,10.0035,0.7934,0.7232,0.6837,23.0839,12.0452
C600031,三一重工股份有限公司,40999,Q1,2.96,12.4819,6.27,7.2325,31.4195,23.2443
C600031,三一重工股份有限公司,41090,Q2,2.94,23.1414,11.5536,13.6986,25.1185,18.7905
C600031,三一重工股份有限公司,41182,Q3,3.03,25.5035,14.3312,16.4269,21.1509,16.4109
C600031,三一重工股份有限公司,41274,Q4,3.0314,24.7013,14.1818,16.9463,16.9211,13.0201
C600031,三一重工股份有限公司,41364,Q1,3.24,6.3795,3.2613,3.9307,20.7991,15.3566
C600031,三一重工股份有限公司,41455,Q2,3.1193,11.158,5.6745,6.8685,17.9185,13.8957
C600031,三一重工股份有限公司,41547,Q3,3.1526,12.3993,6.283,7.4697,14.1159,10.7243
C600031,三一重工股份有限公司,41639,Q4,3.1363,12.1552,6.7377,8.2075,10.188,7.3607
C600031,三一重工股份有限公司,41729,Q1,3.2443,3.3474,2.1766,2.5235,11.09,9.2929
C600031,三一重工股份有限公司,41820,Q2,3.2937,5.4591,3.2799,3.9211,9.2617,7.2656
C600031,三一重工股份有限公司,41912,Q3,3.3102,6.3157,4.288,5.0007,7.8008,6.0775
C600031,三一重工股份有限公司,42004,Q4,3.1229,2.9817,3.0272,3.0646,3.3768,2.3627
C600031,三一重工股份有限公司,42094,Q1,3.0672,0.1352,0.7651,0.8347,0.8399,-0.2356
C600031,三一重工股份有限公司,42185,Q2,3.0829,1.4259,1.52,1.6285,3.3992,2.6025
C600031,三一重工股份有限公司,42277,Q3,2.9778,0.1696,1.9699,2.1699,0.3923,-0.7783
C600031,三一重工股份有限公司,42369,Q4,2.9765,0.6113,1.5648,2.2733,0.5249,0.7298
C600031,三一重工股份有限公司,42460,Q1,3.11,0.3806,1.1275,1.2713,2.0119,0.9251
C600031,三一重工股份有限公司,42551,Q2,2.9548,0.59,1.1541,1.1912,1.706,1.5102
C600031,三一重工股份有限公司,42643,Q3,2.9543,0.7474,2.2771,2.4098,1.5339,1.6225
C600031,三一重工股份有限公司,42735,Q4,2.9317,0.8956,1.5984,5.2752,0.2794,5.1354
C600031,三一重工股份有限公司,42825,Q1,3.0236,3.1652,2.1266,2.3885,11.7941,10.1035
C600031,三一重工股份有限公司,42916,Q2,3.1065,4.7951,3.192,3.4677,9.2046,8.3608
C600031,三一重工股份有限公司,43008,Q3,3.2045,7.2401,5.8944,6.3337,9.7273,8.5236
C600031,三一重工股份有限公司,43100,Q4,3.2735,8.2057,5.7532,6.2391,8.3178,7.5023
C600031,三一重工股份有限公司,43190,Q1,3.4995,5.4871,3.7011,4.8023,17.6038,15.1323
C600031,三一重工股份有限公司,43281,Q2,3.5676,12.1119,6.9688,8.9991,18.1968,15.4387
C600031,三一重工股份有限公司,43373,Q3,3.8401,16.1161,9.742,12.3537,18.5438,15.7048
C600031,三一重工股份有限公司,43465,Q4,3.9889,19.4261,11.7719,15.423,16.6466,14.1136
C600031,三一重工股份有限公司,43555,Q1,4.6261,8.3132,5.2067,7.0666,23.7091,18.7934
